"Страна","Область","Город","Визиты","Посетители","Отказы","Глубина просмотра","Время на сайте"
"Беларусь","Брестская область","Ивацевичи","2","2","1.0","1.0","00:00:00"
"Беларусь","Брестская область","Столин","2","2","0.5","1.0","00:00:06"
"Беларусь","Гомельская область","Речица","2","2","0.5","1.0","00:00:07"
"Беларусь","Минская область","Клецк","2","1","0.0","3.0","00:06:28"
"Беларусь","Минская область","Мядель","2","2","0.5","1.5","00:00:24"
"Бельгия","Восточная Фландрия","Гент","2","2","0.0","1.5","00:00:13"
"Болгария","Бургасская область","Ахелой","2","1","0.0","1.0","00:00:35"
"Болгария","Бургасская область","Созополь","2","1","0.0","2.0","00:02:51"
"Болгария","Великотырновская область","Велико-Тырново","2","2","0.0","1.0","00:00:13"
"Болгария","Монтанская область","Монтана","2","2","0.5","1.0","00:00:07"
"Болгария","Пазарджикская область","Пазарджик","2","2","0.5","1.0","00:00:08"
"Болгария","Старозагорская область","Казанлык","2","1","0.0","1.5","00:00:30"
"Болгария","Хасковская область","Хасково","2","2","0.0","1.5","00:04:27"
"Бразилия","Штат Пара","Белен","2","1","0.0","1.5","00:14:49"
"Бразилия","Штат Сан-Паулу","Сан-Бернарду-ду-Кампу","2","2","0.5","1.0","00:00:07"
"Великобритания","Не определено","Дуглас","2","2","0.0","1.5","00:00:13"
"Великобритания","Графство Бедфордшир","Лутон","2","1","0.0","1.0","00:00:15"
"Великобритания","Графство Беркшир","Бракнелл","2","2","0.5","1.0","00:00:08"
"Великобритания","Графство Беркшир","Виндзор","2","2","0.0","1.0","00:00:15"
"Великобритания","Графство Кент","Не определено","2","2","1.0","1.0","00:00:00"
"Великобритания","Графство Кент","Мейдстон","2","2","0.0","1.0","00:00:15"
"Великобритания","Графство Кент","Фолкстон","2","2","0.0","3.0","00:00:52"
"Великобритания","Графство Лестершир","Лестер","2","2","0.0","1.0","00:00:15"
"Великобритания","Графство Ноттингемшир","Ноттингем","2","2","0.5","1.0","00:00:07"
"Великобритания","Графство Саффолк","Ипсуич","2","1","0.0","1.0","00:00:18"
"Великобритания","Графство Тайн-энд-Уир","Ньюкасл-апон-Тайн","2","1","0.0","1.0","00:01:56"
"Великобритания","Графство Южный Йоркшир","Донкастер","2","1","0.0","1.0","00:00:14"
"Великобритания","Графство Южный Йоркшир","Шеффилд","2","2","0.5","1.0","00:00:07"
"Венгрия","Тольна","Не определено","2","1","0.0","1.0","00:00:14"
"Венгрия","Хайду-Бихар","Дебрецен","2","2","0.0","1.5","00:01:27"
"Вьетнам","Провинция Бариа-Вунгтау","Вунгтау","2","2","0.5","1.0","00:00:06"
"Вьетнам","Провинция Ниньтхуан","Фанранг-Тхаптям","2","1","0.0","1.0","00:00:15"
"Германия","Баден-Вюртемберг","Филлинген-Швеннинген","2","1","0.5","1.0","00:00:07"
"Германия","Баден-Вюртемберг","Фридрихсхафен","2","2","0.0","1.0","00:09:19"
"Германия","Гессен","Рюссельсхайм","2","2","0.0","2.0","00:00:19"
"Германия","Гессен","Фульда","2","2","0.0","1.0","00:00:15"
"Германия","Мекленбург-Передняя Померания","Штральзунд","2","1","0.0","1.0","00:00:18"
"Германия","Нижняя Саксония","Гослар","2","1","0.0","1.0","00:02:27"
"Германия","Нижняя Саксония","Зальцгиттер","2","1","0.5","1.0","00:00:07"
"Германия","Нижняя Саксония","Ферден","2","1","0.5","2.0","00:00:20"
"Германия","Нижняя Саксония","Фехта","2","2","1.0","1.0","00:00:00"
"Германия","Нижняя Саксония","Хильдесхайм","2","2","0.5","1.0","00:00:09"
"Германия","Рейнланд-Пфальц","Андернах","2","1","0.0","1.0","00:00:15"
"Германия","Рейнланд-Пфальц","Кобленц","2","2","0.5","1.0","00:00:07"
"Германия","Саар","Не определено","2","2","0.0","3.0","00:01:11"
"Германия","Саар","Хомбург","2","1","0.0","1.0","00:00:15"
"Германия","Саксония-Анхальт","Магдебург","2","2","0.0","1.0","00:00:15"
"Германия","Свободное государство Бавария","Вюрцбург","2","2","0.0","1.0","00:00:57"
"Германия","Свободное государство Бавария","Дахау","2","2","0.0","1.5","00:00:33"
"Германия","Свободное государство Бавария","Оттобрунн","2","2","0.0","1.5","00:06:49"
"Германия","Свободное государство Бавария","Унтерхахинг","2","1","0.0","2.5","00:20:16"
"Германия","Свободное государство Саксония","Не определено","2","2","0.0","1.0","00:00:14"
"Германия","Свободное государство Саксония","Фрайберг","2","2","1.0","1.0","00:00:00"
"Германия","Свободное государство Тюрингия","Бад-Лангензальца","2","2","0.0","1.5","00:00:18"
"Германия","Свободное государство Тюрингия","Ильменау","2","1","0.0","1.0","00:00:15"
"Германия","Северный Рейн-Вестфалия","Бад-Эйнхаузен","2","2","0.0","1.0","00:00:17"
"Германия","Северный Рейн-Вестфалия","Бонн","2","2","0.5","1.0","00:00:07"
"Германия","Северный Рейн-Вестфалия","Виттен","2","2","0.0","2.0","00:11:05"
"Германия","Северный Рейн-Вестфалия","Зост","2","2","0.0","1.0","00:00:15"
"Германия","Северный Рейн-Вестфалия","Иббенбюрен","2","1","0.0","3.0","00:07:25"
"Германия","Северный Рейн-Вестфалия","Леверкузен","2","1","0.0","1.0","00:00:15"
"Германия","Северный Рейн-Вестфалия","Ленгерих","2","2","0.5","1.0","00:00:09"
"Германия","Северный Рейн-Вестфалия","Ратинген","2","2","0.0","1.0","00:00:14"
"Германия","Северный Рейн-Вестфалия","Ритберг","2","2","1.0","1.0","00:00:00"
"Германия","Северный Рейн-Вестфалия","Ферсмольд","2","2","0.0","1.5","00:00:24"
"Германия","Северный Рейн-Вестфалия","Юлих","2","1","0.0","1.0","00:00:15"
"Греция","Крит","Агиос-Николаос","2","2","0.0","1.0","00:00:14"
"Грузия","Рача-Лечхуми и Квемо-Сванети","Амбролаури","2","2","0.0","2.5","00:08:02"
"Дания","Центральная Ютландия","Хольстебро","2","2","0.0","3.5","00:08:02"
