formalname_region,formalname_city,address,cadastral_registration_date,stage,built_year,exploitation_start_year,project_type,house_type,floor_count_max,floor_count_min,entrance_count,residents_count,area_total,area_residential,area_non_residential,area_common_property,area_land,monument_status,monument_document_date,monument_document_number,deterioration_total,determined_date,floor_type,wall_material,alarm_reason,alarm_reason_other,alarm_document_number,alarm_has_file,exp_name,exp_document_number,exp_document_date,exp_has_file,commission_document_number,commission_document_date,commission_has_file,further_use,decision_deadline_date,planned_resettlement_date,actual_resettlement_date,planned_rooms_count,planned_rooms_square,planned_ppl_count,planned_demolition_date,resettled_rooms_count,resettled_rooms_square,resettled_ppl_count,empty_rooms_count,empty_rooms_square,redemption_amount,planned_providing_area_square,alarm_document_date,year_alarm_document,date_alarm
Коми,Большая Пучкома,"Респ. Коми, р-н. Удорский, с. Большая Пучкома, д. 81",,Эксплуатируемый,1970,1970,,Жилой дом блокированной застройки,2,2,2,10,"532,4","532,4",,,,Не заполнено,,,,,,,Физический износ,,1,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,,,,31.12.2019,5,"235,3",11,,,"5590846,87","235,3",25.12.2011,2011,41
Коми,Большая Пучкома,"Респ. Коми, р-н. Удорский, с. Большая Пучкома, д. 81",,Эксплуатируемый,1970,1970,,Жилой дом блокированной застройки,2,2,2,10,"532,4","532,4",,,,Не заполнено,,,,,,,Физический износ,,1,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,,,,31.12.2019,5,"235,3",11,,,"5590846,87","235,3",25.12.2011,2011,41
Коми,Большая Пучкома,"Респ. Коми, р-н. Удорский, с. Большая Пучкома, д. 81",,Эксплуатируемый,1970,1970,,Жилой дом блокированной застройки,2,2,2,10,"532,4","532,4",,,,Не заполнено,,,,,,,Физический износ,,1,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,,,,31.12.2019,5,"235,3",11,,,"5590846,87","235,3",25.12.2011,2011,41
Коми,Большая Пучкома,"Респ. Коми, р-н. Удорский, с. Большая Пучкома, д. 81",,Эксплуатируемый,1970,1970,,Жилой дом блокированной застройки,2,2,2,10,"532,4","532,4",,,,Не заполнено,,,,,,,Физический износ,,1,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,,,,31.12.2019,5,"235,3",11,,,"5590846,87","235,3",25.12.2011,2011,41
Коми,Большая Пучкома,"Респ. Коми, р-н. Удорский, с. Большая Пучкома, д. 81",,Эксплуатируемый,1970,1970,,Жилой дом блокированной застройки,2,2,2,10,"532,4","532,4",,,,Не заполнено,,,,,,,Физический износ,,1,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,,,,31.12.2019,5,"235,3",11,,,"5590846,87","235,3",25.12.2011,2011,41
Коми,Большая Пучкома,"Респ. Коми, р-н. Удорский, с. Большая Пучкома, д. 81",,Эксплуатируемый,1970,1970,,Жилой дом блокированной застройки,2,2,2,10,"532,4","532,4",,,,Не заполнено,,,,,,,Физический износ,,1,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,,,,31.12.2019,5,"235,3",11,,,"5590846,87","235,3",25.12.2011,2011,41
Коми,Большая Пучкома,"Респ. Коми, р-н. Удорский, с. Большая Пучкома, д. 81",,Эксплуатируемый,1970,1970,,Жилой дом блокированной застройки,2,2,2,10,"532,4","532,4",,,,Не заполнено,,,,,,,Физический износ,,1,Не имеется,,,,Не имеется,,,Не имеется,Снос,,,,,,,31.12.2019,5,"235,3",11,,,"5590846,87","235,3",25.12.2011,2011,41
Коми,Большая Пучкома,"Респ. Коми, р-н. Удорский, с. Большая Пучкома, д. 116",,Эксплуатируемый,1969,1969,,Жилой дом блокированной застройки,1,1,2,4,139,139,,,,Не заполнено,,,,,,,Физический износ,,1,Не имеется,,,,Не имеется,,,Не имеется,Снос,,31.12.2018,,,,,31.12.2019,2,139,4,,,"2235499,34",139,25.12.2011,2011,42
Коми,Буткан,"Респ. Коми, р-н. Удорский, с. Буткан, ул. Центральная, д. 120",30.12.2015,Эксплуатируемый,1975,1975,,Многоквартирный дом,2,2,3,26,"609,4","526,6",0,"82,8",,Не имеется,,,75,27.10.2017,Не заполнено,Не заполнено,Физический износ,,№1,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,23,"473,9",26,,,,,3,"52,7",,,27.10.2017,2017,42
Коми,Буткан,"Респ. Коми, р-н. Удорский, с. Буткан, ул. Центральная, д. 121",30.12.2015,Эксплуатируемый,1975,1975,,Многоквартирный дом,2,2,3,23,"609,4","526,6",0,"82,8",,Не имеется,,,75,20.03.2017,Не заполнено,Не заполнено,Физический износ,,№1,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,20,"400,4",23,,,,,6,"126,2",,,20.03.2017,2017,42
Коми,Кослан,"Респ. Коми, р-н. Удорский, с. Кослан, ул. Н.Трофимовой, д. 21",30.09.2014,Эксплуатируемый,1976,1976,,Многоквартирный дом,2,2,1,25,"910,9","692,7",0,0,,Не заполнено,,,100,19.08.2015,Не заполнено,Не заполнено,Физический износ,,14.янв.,Имеется,,,,Не имеется,42,19.08.2015,Имеется,Снос,,31.12.2020,,17,"445,4",25,31.12.2021,,,,9,"247,3",,,08.09.2015,2015,39
Коми,Кослан,"Респ. Коми, р-н. Удорский, с. Кослан, ул. Советская, д. 43",,Эксплуатируемый,1978,1978,,Многоквартирный дом,1,1,2,5,"72,2","71,2",0,1,,Не имеется,,,85,24.12.2013,,,Физический износ,,64-р,Имеется,,,,Не имеется,10,24.12.2013,Имеется,Снос,,31.12.2019,,4,"71,2",5,31.12.2020,,,,,,,,30.12.2013,2013,35
Коми,Солнечный,"Респ. Коми, р-н. Удорский, п. Солнечный, ул. Лесная, д. 4",,Эксплуатируемый,1961,1961,не типовой,Многоквартирный дом,1,1,4,2,"252,9","252,9",0,0,,Не имеется,,,70,20.06.2011,Деревянные,Деревянные,Физический износ,,1,Не имеется,,,,Не имеется,,,Не имеется,Снос,,31.12.2017,,,,,31.12.2018,4,"250,1",13,,,"6796793,1","250,1",20.06.2011,2011,50
Коми,Солнечный,"Респ. Коми, р-н. Удорский, п. Солнечный, ул. Лесная, д. 20",,Эксплуатируемый,1972,1972,не типовой,Жилой дом блокированной застройки,1,1,4,5,"148,6","37,6",0,0,"148,6",Не имеется,,,70,15.06.2011,Деревянные,Деревянные,Физический износ,,6,Не имеется,,,,Не имеется,,,Не имеется,Снос,,31.12.2017,,,,,31.12.2018,1,"37,6",5,,,1369768,"37,6",15.06.2011,2011,39
Коми,Солнечный,"Респ. Коми, р-н. Удорский, п. Солнечный, ул. Лесная, д. 25",01.01.2015,Эксплуатируемый,1969,1969,не типовой,Жилой дом блокированной застройки,1,1,6,2,"207,4","207,4",0,0,1568,Не имеется,,,63,14.03.1991,,,Физический износ,,3,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,2,"35,1",2,,,,,10,"172,3",,,03.03.2015,2015,46
Коми,Солнечный,"Респ. Коми, р-н. Удорский, п. Солнечный, ул. Таежная, д. 16",01.01.2015,Эксплуатируемый,1960,1960,не типовое,Жилой дом блокированной застройки,1,1,3,4,"141,6","141,6",0,0,1589,Не имеется,,,70,03.03.2015,,,Физический износ,,1,Не имеется,,,,Не имеется,1,03.03.2015,Имеется,Снос,,,,2,"61,5",4,31.12.2020,,,,3,"80,1",,,03.03.2015,2015,55
Коми,Солнечный,"Респ. Коми, р-н. Удорский, п. Солнечный, ул. Таежная, д. 32",01.01.2015,Эксплуатируемый,1958,1958,не типовой,Жилой дом блокированной застройки,1,1,4,3,110,110,0,0,1221,Не имеется,,,70,03.03.2015,,,Физический износ,,2,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,2,"55,7",3,,,,,2,"54,3",,,03.03.2015,2015,57
Коми,Солнечный,"Респ. Коми, р-н. Удорский, п. Солнечный, ул. Таежная, д. 36",,Эксплуатируемый,1958,1958,не типовое,Жилой дом блокированной застройки,1,1,2,5,"103,7","103,7",0,0,"103,7",Не имеется,,,70,15.06.2011,Деревянные,Деревянные,Физический износ,,12,Не имеется,,,,Не имеется,,,Не имеется,Снос,,31.12.2017,,,,,31.12.2018,2,"103,7",5,,,3741361,"103,7",15.06.2011,2011,53
Коми,Ыджыдъяг,"Респ. Коми, р-н. Удорский, п. Ыджыдъяг, ул. Лесная, д. 9",,Эксплуатируемый,1959,1959,,Многоквартирный дом,1,,4,3,"254,1","254,1",,,"254,1",,,,75,,,Деревянные,Физический износ,,15,Не имеется,,,,Не имеется,,,Не имеется,Снос,,31.12.2016,,,,,31.12.2017,3,"95,2",5,,,"3306615,72","95,2",13.06.2011,2011,52
Коми,Ыджыдъяг,"Респ. Коми, р-н. Удорский, п. Ыджыдъяг, ул. Лесная, д. 11",,Эксплуатируемый,1959,1959,не типовое,Многоквартирный дом,1,1,4,5,"249,4","249,4",0,0,"249,4",Не имеется,,,70,13.06.2011,Деревянные,Деревянные,Физический износ,,16,Не имеется,,,,Не имеется,,,Не имеется,Снос,,31.12.2014,,,,,31.12.2015,3,"108,27",4,,,"3687102,56","108,27",13.06.2011,2011,52
Коми,Усинск,"Респ. Коми, г. Усинск, ул. Комсомольская, д. 4",,Эксплуатируемый,1974,1974,,Многоквартирный дом,2,2,4,20,"426,2","331,5",,,,Не имеется,,,68,24.12.2012,Деревянные,Иные,Физический износ,,б/н,Имеется,,,,Не имеется,б/н,24.12.2012,Имеется,Снос,,31.12.2021,,,,,31.12.2021,17,"331,5",20,,,"15848,01","331,5",24.12.2012,2012,38
Коми,Усинск,"Респ. Коми, г. Усинск, ул. Комсомольская, д. 6",,Эксплуатируемый,1983,1983,,Многоквартирный дом,2,2,2,16,"399,3","309,3",,,,Не имеется,,,82,19.12.2012,Деревянные,Деревянные,Физический износ,,б/н,Имеется,,,,Не имеется,б/н,24.12.2012,Имеется,Снос,,31.12.2021,,9,"169,9",8,31.12.2021,8,"139,4",8,,,"16820,52","309,3",24.12.2012,2012,29
Коми,Усинск,"Респ. Коми, г. Усинск, проезд. Красноярский, д. 14",,Эксплуатируемый,1978,1978,,Многоквартирный дом,2,2,2,24,530,417,,,,Не имеется,,,70,11.12.2012,Деревянные,Деревянные,Физический износ,,б/н,Имеется,,,,Не имеется,б/н,24.12.2012,Имеется,Снос,,31.12.2021,,22,417,24,31.12.2021,,,,,,25437,417,24.12.2012,2012,34
Коми,Усинск,"Респ. Коми, г. Усинск, проезд. Красноярский, д. 18",,Эксплуатируемый,1974,1974,,Многоквартирный дом,2,2,1,35,"533,9",463,,,,Не имеется,,,65,24.12.2012,Деревянные,Деревянные,Физический износ,,б/н,Имеется,,,,Не имеется,б/н,24.12.2012,Имеется,Снос,,31.12.2021,,3,"72,4",4,31.12.2021,20,"390,6",31,,,"23101,88",463,24.12.2012,2012,38
Коми,Усинск,"Респ. Коми, г. Усинск, проезд. Красноярский, д. 20",,Выведенный из эксплуатации,,1974,,Многоквартирный дом,2,2,2,25,"526,8","372,7",,,,Не имеется,,,,,,,Физический износ,,б/н,Имеется,,,,Не имеется,б/н,24.12.2012,Имеется,Снос,,31.12.2021,,,,,31.12.2021,19,"372,7",25,,,"19869,53","372,7",24.12.2012,2012,
Коми,Усинск,"Респ. Коми, г. Усинск, ул. Лесная, д. 3",,Эксплуатируемый,1979,1979,,Многоквартирный дом,2,2,2,30,"529,5","326,1",,,,Не имеется,,,77,24.12.2012,Деревянные,Деревянные,Физический износ,,б/н,Имеется,,,,Не имеется,б/н,24.12.2012,Имеется,Снос,,31.12.2021,,16,"326,1",30,31.12.2021,,,,,,"16370,04",316,24.12.2012,2012,33
