"No.","Time","Source","Destination","Protocol","Length","Info"
"199","2.006164","172.16.0.8","64.13.134.52","TCP","58","36050  >  2190 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"200","2.006228","172.16.0.8","64.13.134.52","TCP","58","36050  >  49155 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"201","2.070308","172.16.0.8","64.13.134.52","TCP","58","36051  >  2869 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"202","2.070400","172.16.0.8","64.13.134.52","TCP","58","36051  >  497 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"203","2.070465","172.16.0.8","64.13.134.52","TCP","58","36051  >  61532 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"204","2.070530","172.16.0.8","64.13.134.52","TCP","58","36051  >  2106 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"205","2.070595","172.16.0.8","64.13.134.52","TCP","58","36051  >  1073 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"206","2.070659","172.16.0.8","64.13.134.52","TCP","58","36051  >  13456 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"207","2.070728","172.16.0.8","64.13.134.52","TCP","58","36051  >  15660 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"208","2.070792","172.16.0.8","64.13.134.52","TCP","58","36051  >  14000 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"209","2.070860","172.16.0.8","64.13.134.52","TCP","58","36051  >  9500 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"210","2.070924","172.16.0.8","64.13.134.52","TCP","58","36051  >  425 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"211","2.070989","172.16.0.8","64.13.134.52","TCP","58","36051  >  5959 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"212","2.071064","172.16.0.8","64.13.134.52","TCP","58","36050  >  7496 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"213","2.071128","172.16.0.8","64.13.134.52","TCP","58","36050  >  1071 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"214","2.071192","172.16.0.8","64.13.134.52","TCP","58","36050  >  30718 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"215","2.071256","172.16.0.8","64.13.134.52","TCP","58","36050  >  808 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"216","2.071337","172.16.0.8","64.13.134.52","TCP","58","36050  >  6543 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"217","2.071393","172.16.0.8","64.13.134.52","TCP","58","36050  >  3071 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"218","2.071471","172.16.0.8","64.13.134.52","TCP","58","36050  >  5033 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"219","2.071549","172.16.0.8","64.13.134.52","TCP","58","36050  >  1095 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"220","2.071619","172.16.0.8","64.13.134.52","TCP","58","36050  >  1064 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"221","2.071685","172.16.0.8","64.13.134.52","TCP","58","36050  >  1111 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"222","2.071752","172.16.0.8","64.13.134.52","TCP","58","36050  >  8649 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"223","2.071823","172.16.0.8","64.13.134.52","TCP","58","36050  >  2099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"224","2.071887","172.16.0.8","64.13.134.52","TCP","58","36050  >  765 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"225","2.071951","172.16.0.8","64.13.134.52","TCP","58","36050  >  9010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"226","2.072015","172.16.0.8","64.13.134.52","TCP","58","36050  >  9071 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"227","2.130300","172.16.0.8","64.13.134.52","TCP","58","36051  >  49155 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"228","2.130369","172.16.0.8","64.13.134.52","TCP","58","36051  >  2190 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"229","2.130433","172.16.0.8","64.13.134.52","TCP","58","36051  >  3001 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"230","2.130498","172.16.0.8","64.13.134.52","TCP","58","36051  >  6580 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"231","2.130563","172.16.0.8","64.13.134.52","TCP","58","36051  >  1583 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"232","2.130627","172.16.0.8","64.13.134.52","TCP","58","36051  >  27355 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"233","2.130692","172.16.0.8","64.13.134.52","TCP","58","36051  >  9898 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"234","2.130758","172.16.0.8","64.13.134.52","TCP","58","36051  >  5825 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"235","2.130823","172.16.0.8","64.13.134.52","TCP","58","36051  >  1641 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"236","2.130887","172.16.0.8","64.13.134.52","TCP","58","36051  >  32768 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"237","2.130951","172.16.0.8","64.13.134.52","TCP","58","36051  >  9575 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"238","2.131015","172.16.0.8","64.13.134.52","TCP","58","36051  >  1043 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"239","2.131083","172.16.0.8","64.13.134.52","TCP","58","36051  >  4000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"240","2.131147","172.16.0.8","64.13.134.52","TCP","58","36051  >  1433 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"241","2.131211","172.16.0.8","64.13.134.52","TCP","58","36051  >  6669 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"242","2.195306","172.16.0.8","64.13.134.52","TCP","58","36051  >  9071 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"243","2.195371","172.16.0.8","64.13.134.52","TCP","58","36051  >  9010 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"244","2.195436","172.16.0.8","64.13.134.52","TCP","58","36051  >  765 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"245","2.195501","172.16.0.8","64.13.134.52","TCP","58","36051  >  2099 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"246","2.195565","172.16.0.8","64.13.134.52","TCP","58","36051  >  8649 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"247","2.195631","172.16.0.8","64.13.134.52","TCP","58","36051  >  1111 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"248","2.195696","172.16.0.8","64.13.134.52","TCP","58","36051  >  1064 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"249","2.195763","172.16.0.8","64.13.134.52","TCP","58","36051  >  1095 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"250","2.195832","172.16.0.8","64.13.134.52","TCP","58","36051  >  5033 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"251","2.195896","172.16.0.8","64.13.134.52","TCP","58","36051  >  3071 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"252","2.195961","172.16.0.8","64.13.134.52","TCP","58","36051  >  6543 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"253","2.196027","172.16.0.8","64.13.134.52","TCP","58","36051  >  808 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"254","2.196096","172.16.0.8","64.13.134.52","TCP","58","36051  >  30718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"255","2.196161","172.16.0.8","64.13.134.52","TCP","58","36051  >  1071 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"256","2.196226","172.16.0.8","64.13.134.52","TCP","58","36051  >  7496 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"257","2.196298","172.16.0.8","64.13.134.52","TCP","58","36050  >  44176 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"258","2.196365","172.16.0.8","64.13.134.52","TCP","58","36050  >  1183 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"259","2.196434","172.16.0.8","64.13.134.52","TCP","58","36050  >  49999 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"260","2.196512","172.16.0.8","64.13.134.52","TCP","58","36050  >  8300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"261","2.196576","172.16.0.8","64.13.134.52","TCP","58","36050  >  11967 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"262","2.196640","172.16.0.8","64.13.134.52","TCP","58","36050  >  3945 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"263","2.196705","172.16.0.8","64.13.134.52","TCP","58","36050  >  5431 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"264","2.196772","172.16.0.8","64.13.134.52","TCP","58","36050  >  8045 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"265","2.196836","172.16.0.8","64.13.134.52","TCP","58","36050  >  6788 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"266","2.196901","172.16.0.8","64.13.134.52","TCP","58","36050  >  5190 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"267","2.196965","172.16.0.8","64.13.134.52","TCP","58","36050  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"268","2.255307","172.16.0.8","64.13.134.52","TCP","58","36050  >  6839 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"269","2.255375","172.16.0.8","64.13.134.52","TCP","58","36050  >  40911 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"270","2.255442","172.16.0.8","64.13.134.52","TCP","58","36050  >  9666 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"271","2.255507","172.16.0.8","64.13.134.52","TCP","58","36050  >  1123 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"272","2.255571","172.16.0.8","64.13.134.52","TCP","58","36050  >  6389 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"273","2.255636","172.16.0.8","64.13.134.52","TCP","58","36050  >  2525 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"274","2.255700","172.16.0.8","64.13.134.52","TCP","58","36050  >  7000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"275","2.255768","172.16.0.8","64.13.134.52","TCP","58","36050  >  1840 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"276","2.255832","172.16.0.8","64.13.134.52","TCP","58","36050  >  280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"277","2.255896","172.16.0.8","64.13.134.52","TCP","58","36050  >  1131 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"278","2.255960","172.16.0.8","64.13.134.52","TCP","58","36050  >  10002 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"279","2.256025","172.16.0.8","64.13.134.52","TCP","58","36050  >  3017 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"280","2.256091","172.16.0.8","64.13.134.52","TCP","58","36050  >  700 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"281","2.256155","172.16.0.8","64.13.134.52","TCP","58","36050  >  5500 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"282","2.256220","172.16.0.8","64.13.134.52","TCP","58","36050  >  32781 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"283","2.320302","172.16.0.8","64.13.134.52","TCP","58","36051  >  1084 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"284","2.320374","172.16.0.8","64.13.134.52","TCP","58","36051  >  5190 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"285","2.320441","172.16.0.8","64.13.134.52","TCP","58","36051  >  6788 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"286","2.320506","172.16.0.8","64.13.134.52","TCP","58","36051  >  8045 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"287","2.320572","172.16.0.8","64.13.134.52","TCP","58","36051  >  5431 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"288","2.320636","172.16.0.8","64.13.134.52","TCP","58","36051  >  3945 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"289","2.320701","172.16.0.8","64.13.134.52","TCP","58","36051  >  11967 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"290","2.320770","172.16.0.8","64.13.134.52","TCP","58","36051  >  8300 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"291","2.320837","172.16.0.8","64.13.134.52","TCP","58","36051  >  49999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"292","2.320903","172.16.0.8","64.13.134.52","TCP","58","36051  >  1183 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"293","2.320970","172.16.0.8","64.13.134.52","TCP","58","36051  >  44176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"294","2.321042","172.16.0.8","64.13.134.52","TCP","58","36050  >  5214 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"295","2.321116","172.16.0.8","64.13.134.52","TCP","58","36050  >  17 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"296","2.321181","172.16.0.8","64.13.134.52","TCP","58","36050  >  6699 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"297","2.321244","172.16.0.8","64.13.134.52","TCP","58","36050  >  3814 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"298","2.321308","172.16.0.8","64.13.134.52","TCP","58","36050  >  24444 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"299","2.321372","172.16.0.8","64.13.134.52","TCP","58","36050  >  26 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"300","2.321440","172.16.0.8","64.13.134.52","TCP","58","36050  >  3369 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"301","2.321512","172.16.0.8","64.13.134.52","TCP","58","36050  >  2382 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"302","2.321577","172.16.0.8","64.13.134.52","TCP","58","36050  >  666 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"303","2.321641","172.16.0.8","64.13.134.52","TCP","58","36050  >  1244 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"304","2.321705","172.16.0.8","64.13.134.52","TCP","58","36050  >  3052 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"305","2.321773","172.16.0.8","64.13.134.52","TCP","58","36050  >  62078 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"306","2.321837","172.16.0.8","64.13.134.52","TCP","58","36050  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"307","2.321901","172.16.0.8","64.13.134.52","TCP","58","36050  >  801 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"308","2.321965","172.16.0.8","64.13.134.52","TCP","58","36050  >  19101 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"309","2.380292","172.16.0.8","64.13.134.52","TCP","58","36051  >  32781 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"310","2.380365","172.16.0.8","64.13.134.52","TCP","58","36051  >  5500 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"311","2.380431","172.16.0.8","64.13.134.52","TCP","58","36051  >  700 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"312","2.380495","172.16.0.8","64.13.134.52","TCP","58","36051  >  3017 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"313","2.380560","172.16.0.8","64.13.134.52","TCP","58","36051  >  10002 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"314","2.380624","172.16.0.8","64.13.134.52","TCP","58","36051  >  1131 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"315","2.380689","172.16.0.8","64.13.134.52","TCP","58","36051  >  280 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"316","2.380755","172.16.0.8","64.13.134.52","TCP","58","36051  >  1840 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"317","2.380820","172.16.0.8","64.13.134.52","TCP","58","36051  >  7000 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"318","2.380884","172.16.0.8","64.13.134.52","TCP","58","36051  >  2525 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"319","2.380948","172.16.0.8","64.13.134.52","TCP","58","36051  >  6389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"320","2.381012","172.16.0.8","64.13.134.52","TCP","58","36051  >  1123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"321","2.381080","172.16.0.8","64.13.134.52","TCP","58","36051  >  9666 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"322","2.381144","172.16.0.8","64.13.134.52","TCP","58","36051  >  40911 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"323","2.381208","172.16.0.8","64.13.134.52","TCP","58","36051  >  6839 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"324","2.445312","172.16.0.8","64.13.134.52","TCP","58","36051  >  19101 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"325","2.445375","172.16.0.8","64.13.134.52","TCP","58","36051  >  801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"326","2.445427","172.16.0.8","64.13.134.52","TCP","58","36051  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"327","2.445479","172.16.0.8","64.13.134.52","TCP","58","36051  >  62078 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"328","2.445532","172.16.0.8","64.13.134.52","TCP","58","36051  >  3052 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"329","2.445586","172.16.0.8","64.13.134.52","TCP","58","36051  >  1244 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"330","2.445650","172.16.0.8","64.13.134.52","TCP","58","36051  >  666 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"331","2.445715","172.16.0.8","64.13.134.52","TCP","58","36051  >  2382 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"332","2.445781","172.16.0.8","64.13.134.52","TCP","58","36051  >  3369 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"333","2.445846","172.16.0.8","64.13.134.52","TCP","58","36051  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"334","2.445911","172.16.0.8","64.13.134.52","TCP","58","36051  >  24444 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"335","2.445978","172.16.0.8","64.13.134.52","TCP","58","36051  >  3814 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"336","2.446043","172.16.0.8","64.13.134.52","TCP","58","36051  >  6699 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"337","2.446108","172.16.0.8","64.13.134.52","TCP","58","36051  >  17 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"338","2.446173","172.16.0.8","64.13.134.52","TCP","58","36051  >  5214 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"339","2.446244","172.16.0.8","64.13.134.52","TCP","58","36050  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"340","2.446314","172.16.0.8","64.13.134.52","TCP","58","36050  >  52869 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"341","2.446378","172.16.0.8","64.13.134.52","TCP","58","36050  >  4006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"342","2.446455","172.16.0.8","64.13.134.52","TCP","58","36050  >  3493 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"343","2.446530","172.16.0.8","64.13.134.52","TCP","58","36050  >  3737 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"344","2.446605","172.16.0.8","64.13.134.52","TCP","58","36050  >  5221 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"345","2.446674","172.16.0.8","64.13.134.52","TCP","58","36050  >  5080 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"346","2.446739","172.16.0.8","64.13.134.52","TCP","58","36050  >  2020 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"347","2.446804","172.16.0.8","64.13.134.52","TCP","58","36050  >  48080 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"348","2.446869","172.16.0.8","64.13.134.52","TCP","58","36050  >  20222 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"349","2.446933","172.16.0.8","64.13.134.52","TCP","58","36050  >  5963 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"350","2.505309","172.16.0.8","64.13.134.52","TCP","58","36050  >  1524 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"351","2.505375","172.16.0.8","64.13.134.52","TCP","58","36050  >  1154 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"352","2.505440","172.16.0.8","64.13.134.52","TCP","58","36050  >  8086 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"353","2.505504","172.16.0.8","64.13.134.52","TCP","58","36050  >  1047 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"354","2.505568","172.16.0.8","64.13.134.52","TCP","58","36050  >  1060 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"355","2.505632","172.16.0.8","64.13.134.52","TCP","58","36050  >  2522 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"356","2.505697","172.16.0.8","64.13.134.52","TCP","58","36050  >  2046 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"357","2.505764","172.16.0.8","64.13.134.52","TCP","58","36050  >  3476 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"358","2.505829","172.16.0.8","64.13.134.52","TCP","58","36050  >  2811 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"359","2.505892","172.16.0.8","64.13.134.52","TCP","58","36050  >  4129 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"360","2.505957","172.16.0.8","64.13.134.52","TCP","58","36050  >  16001 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"361","2.506021","172.16.0.8","64.13.134.52","TCP","58","36050  >  2001 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"362","2.506088","172.16.0.8","64.13.134.52","TCP","58","36050  >  5631 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"363","2.506153","172.16.0.8","64.13.134.52","TCP","58","36050  >  3827 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"364","2.506217","172.16.0.8","64.13.134.52","TCP","58","36050  >  3809 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"365","2.570337","172.16.0.8","64.13.134.52","TCP","58","36051  >  5963 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"366","2.570428","172.16.0.8","64.13.134.52","TCP","58","36051  >  20222 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"367","2.570481","172.16.0.8","64.13.134.52","TCP","58","36051  >  48080 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"368","2.570534","172.16.0.8","64.13.134.52","TCP","58","36051  >  2020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"369","2.570587","172.16.0.8","64.13.134.52","TCP","58","36051  >  5080 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"370","2.570639","172.16.0.8","64.13.134.52","TCP","58","36051  >  5221 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"371","2.570692","172.16.0.8","64.13.134.52","TCP","58","36051  >  3737 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"372","2.570744","172.16.0.8","64.13.134.52","TCP","58","36051  >  3493 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"373","2.570797","172.16.0.8","64.13.134.52","TCP","58","36051  >  4006 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"374","2.570849","172.16.0.8","64.13.134.52","TCP","58","36051  >  52869 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"375","2.570902","172.16.0.8","64.13.134.52","TCP","58","36051  >  4899 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"376","2.570960","172.16.0.8","64.13.134.52","TCP","58","36050  >  44501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"377","2.571012","172.16.0.8","64.13.134.52","TCP","58","36050  >  9 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"378","2.571070","172.16.0.8","64.13.134.52","TCP","58","36050  >  1328 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"379","2.571124","172.16.0.8","64.13.134.52","TCP","58","36050  >  1166 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"380","2.571177","172.16.0.8","64.13.134.52","TCP","58","36050  >  4005 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"381","2.571229","172.16.0.8","64.13.134.52","TCP","58","36050  >  5800 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"382","2.571282","172.16.0.8","64.13.134.52","TCP","58","36050  >  1040 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"383","2.571334","172.16.0.8","64.13.134.52","TCP","58","36050  >  99 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"384","2.571386","172.16.0.8","64.13.134.52","TCP","58","36050  >  5440 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"385","2.571438","172.16.0.8","64.13.134.52","TCP","58","36050  >  27356 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"386","2.571510","172.16.0.8","64.13.134.52","TCP","58","36050  >  4111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"387","2.571610","172.16.0.8","64.13.134.52","TCP","58","36050  >  19780 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"388","2.571895","172.16.0.8","64.13.134.52","TCP","58","36050  >  7800 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"389","2.571949","172.16.0.8","64.13.134.52","TCP","58","36050  >  1087 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"390","2.572002","172.16.0.8","64.13.134.52","TCP","58","36050  >  1666 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"391","2.630368","172.16.0.8","64.13.134.52","TCP","58","36051  >  3809 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"392","2.630466","172.16.0.8","64.13.134.52","TCP","58","36051  >  3827 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"393","2.630533","172.16.0.8","64.13.134.52","TCP","58","36051  >  5631 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"394","2.630601","172.16.0.8","64.13.134.52","TCP","58","36051  >  2001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"395","2.630666","172.16.0.8","64.13.134.52","TCP","58","36051  >  16001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"396","2.630731","172.16.0.8","64.13.134.52","TCP","58","36051  >  4129 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"397","2.630802","172.16.0.8","64.13.134.52","TCP","58","36051  >  2811 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"398","2.630866","172.16.0.8","64.13.134.52","TCP","58","36051  >  3476 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"399","2.630931","172.16.0.8","64.13.134.52","TCP","58","36051  >  2046 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"400","2.630995","172.16.0.8","64.13.134.52","TCP","58","36051  >  2522 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"401","2.631060","172.16.0.8","64.13.134.52","TCP","58","36051  >  1060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"402","2.631127","172.16.0.8","64.13.134.52","TCP","58","36051  >  1047 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"403","2.631192","172.16.0.8","64.13.134.52","TCP","58","36051  >  8086 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
