time,source,destination,protocol,length,tcp_retransmission,srcport,dstport,flags,seq_ack,win,len,mss,10
2.8808130000000003,172.16.0.8,64.13.134.52,TCP,58,False,36051,3000,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.880877,172.16.0.8,64.13.134.52,TCP,58,False,36051,1461,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.8809419999999997,172.16.0.8,64.13.134.52,TCP,58,False,36051,2260,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
2.881006,172.16.0.8,64.13.134.52,TCP,58,False,36051,5811,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
2.881077,172.16.0.8,64.13.134.52,TCP,58,False,36051,30,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.881141,172.16.0.8,64.13.134.52,TCP,58,False,36051,1027,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
2.881206,172.16.0.8,64.13.134.52,TCP,58,False,36051,8000,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.88127,172.16.0.8,64.13.134.52,TCP,58,False,36051,49176,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
2.945339,172.16.0.8,64.13.134.52,TCP,58,False,36051,82,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.945401,172.16.0.8,64.13.134.52,TCP,58,False,36051,2161,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.9454540000000002,172.16.0.8,64.13.134.52,TCP,58,False,36051,9415,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.945507,172.16.0.8,64.13.134.52,TCP,58,False,36051,4126,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
2.9455709999999997,172.16.0.8,64.13.134.52,TCP,58,False,36051,57797,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.945635,172.16.0.8,64.13.134.52,TCP,58,False,36051,6346,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.9457,172.16.0.8,64.13.134.52,TCP,58,False,36051,2800,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
2.945764,172.16.0.8,64.13.134.52,TCP,58,False,36051,4662,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
2.9458290000000003,172.16.0.8,64.13.134.52,TCP,58,False,36051,7741,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.945904,172.16.0.8,64.13.134.52,TCP,58,False,36051,726,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.945968,172.16.0.8,64.13.134.52,TCP,58,False,36051,912,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.9460330000000003,172.16.0.8,64.13.134.52,TCP,58,False,36051,15742,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
2.946097,172.16.0.8,64.13.134.52,TCP,58,False,36051,25734,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.9461630000000003,172.16.0.8,64.13.134.52,TCP,58,False,36051,1805,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
2.946217,172.16.0.8,64.13.134.52,TCP,58,False,36051,8651,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.946289,172.16.0.8,64.13.134.52,TCP,58,False,36050,646,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.9463529999999998,172.16.0.8,64.13.134.52,TCP,58,False,36050,11111,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.946417,172.16.0.8,64.13.134.52,TCP,58,False,36050,9944,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
2.946502,172.16.0.8,64.13.134.52,TCP,58,False,36050,1862,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.946572,172.16.0.8,64.13.134.52,TCP,58,False,36050,8100,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
2.946637,172.16.0.8,64.13.134.52,TCP,58,False,36050,7911,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.946702,172.16.0.8,64.13.134.52,TCP,58,False,36050,32780,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.9467659999999998,172.16.0.8,64.13.134.52,TCP,58,False,36050,163,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
2.94683,172.16.0.8,64.13.134.52,TCP,58,False,36050,3301,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
2.946895,172.16.0.8,64.13.134.52,TCP,58,False,36050,2200,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
2.946964,172.16.0.8,64.13.134.52,TCP,58,False,36050,7070,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.005331,172.16.0.8,64.13.134.52,TCP,58,False,36050,1065,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.005414,172.16.0.8,64.13.134.52,TCP,58,False,36050,32776,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.0054830000000003,172.16.0.8,64.13.134.52,TCP,58,False,36050,1259,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.005548,172.16.0.8,64.13.134.52,TCP,58,False,36050,9595,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.0056130000000003,172.16.0.8,64.13.134.52,TCP,58,False,36050,35500,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.005677,172.16.0.8,64.13.134.52,TCP,58,False,36050,10082,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.005746,172.16.0.8,64.13.134.52,TCP,58,False,36050,7,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.00581,172.16.0.8,64.13.134.52,TCP,58,False,36050,2013,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.0058740000000004,172.16.0.8,64.13.134.52,TCP,58,False,36050,464,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.005939,172.16.0.8,64.13.134.52,TCP,58,False,36050,6025,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.006002,172.16.0.8,64.13.134.52,TCP,58,False,36050,5730,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.0060569999999998,172.16.0.8,64.13.134.52,TCP,58,False,36050,8021,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.006121,172.16.0.8,64.13.134.52,TCP,58,False,36050,3517,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.006185,172.16.0.8,64.13.134.52,TCP,58,False,36050,1088,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.006249,172.16.0.8,64.13.134.52,TCP,58,False,36050,999,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.063375,64.13.134.52,172.16.0.8,TCP,60,True,53,36050,"[SYN,ACK]",Seq=0Ack=1,Win=5840,Len=0,MSS=1380,
3.0703169999999997,172.16.0.8,64.13.134.52,TCP,58,False,36061,113,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.070385,172.16.0.8,64.13.134.52,TCP,58,False,36051,7070,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.07045,172.16.0.8,64.13.134.52,TCP,58,False,36051,2200,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.070516,172.16.0.8,64.13.134.52,TCP,58,False,36051,3301,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.0705810000000002,172.16.0.8,64.13.134.52,TCP,58,False,36051,163,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.0706450000000003,172.16.0.8,64.13.134.52,TCP,58,False,36051,32780,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.07071,172.16.0.8,64.13.134.52,TCP,58,False,36051,7911,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.070778,172.16.0.8,64.13.134.52,TCP,58,False,36051,8100,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.070842,172.16.0.8,64.13.134.52,TCP,58,False,36051,1862,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.070907,172.16.0.8,64.13.134.52,TCP,58,False,36051,9944,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.070971,172.16.0.8,64.13.134.52,TCP,58,False,36051,11111,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.071036,172.16.0.8,64.13.134.52,TCP,58,False,36051,646,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.0711150000000003,172.16.0.8,64.13.134.52,TCP,58,False,36050,5906,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.071179,172.16.0.8,64.13.134.52,TCP,58,False,36050,2288,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.071243,172.16.0.8,64.13.134.52,TCP,58,False,36050,1719,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.071307,172.16.0.8,64.13.134.52,TCP,58,False,36050,9418,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.071372,172.16.0.8,64.13.134.52,TCP,58,False,36050,10000,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.07144,172.16.0.8,64.13.134.52,TCP,58,False,36050,20031,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.071514,172.16.0.8,64.13.134.52,TCP,58,False,36050,4567,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.071591,172.16.0.8,64.13.134.52,TCP,58,False,36050,8193,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.071658,172.16.0.8,64.13.134.52,TCP,58,False,36050,1322,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.071723,172.16.0.8,64.13.134.52,TCP,58,False,36050,3,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.0717950000000003,172.16.0.8,64.13.134.52,TCP,58,False,36050,1761,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.071859,172.16.0.8,64.13.134.52,TCP,58,False,36050,10566,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.071924,172.16.0.8,64.13.134.52,TCP,58,False,36050,1169,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.0719950000000003,172.16.0.8,64.13.134.52,TCP,58,False,36050,9220,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.130346,172.16.0.8,64.13.134.52,TCP,58,False,36051,999,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.130443,172.16.0.8,64.13.134.52,TCP,58,False,36051,1088,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.130513,172.16.0.8,64.13.134.52,TCP,58,False,36051,3517,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.130582,172.16.0.8,64.13.134.52,TCP,58,False,36051,8021,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.130647,172.16.0.8,64.13.134.52,TCP,58,False,36051,5730,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.130712,172.16.0.8,64.13.134.52,TCP,58,False,36051,6025,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.130782,172.16.0.8,64.13.134.52,TCP,58,False,36051,464,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.130847,172.16.0.8,64.13.134.52,TCP,58,False,36051,2013,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.130911,172.16.0.8,64.13.134.52,TCP,58,False,36051,7,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.130976,172.16.0.8,64.13.134.52,TCP,58,False,36051,10082,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.13104,172.16.0.8,64.13.134.52,TCP,58,False,36051,35500,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.131109,172.16.0.8,64.13.134.52,TCP,58,False,36051,9595,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.131174,172.16.0.8,64.13.134.52,TCP,58,False,36051,1259,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.131239,172.16.0.8,64.13.134.52,TCP,58,False,36051,32776,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.131304,172.16.0.8,64.13.134.52,TCP,58,False,36051,1065,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.132131,64.13.134.52,172.16.0.8,TCP,60,False,113,36061,"[RST,",ACK],Seq=1,Ack=1,Win=0,Len=0
3.134065,172.16.0.8,64.13.134.52,TCP,58,False,36050,212,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.13413,172.16.0.8,64.13.134.52,TCP,58,False,36050,65129,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.1341930000000002,172.16.0.8,64.13.134.52,TCP,58,False,36050,1185,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.134258,172.16.0.8,64.13.134.52,TCP,58,False,36050,9009,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.134322,172.16.0.8,64.13.134.52,TCP,58,False,36050,1248,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.134387,172.16.0.8,64.13.134.52,TCP,58,False,36050,1058,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.134451,172.16.0.8,64.13.134.52,TCP,58,False,36050,5988,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.1345169999999998,172.16.0.8,64.13.134.52,TCP,58,False,36050,1277,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.134582,172.16.0.8,64.13.134.52,TCP,58,False,36050,2126,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.134646,172.16.0.8,64.13.134.52,TCP,58,False,36050,1216,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.1347099999999997,172.16.0.8,64.13.134.52,TCP,58,False,36050,9091,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.134774,172.16.0.8,64.13.134.52,TCP,58,False,36050,1455,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.134843,172.16.0.8,64.13.134.52,TCP,58,False,36050,1009,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.134907,172.16.0.8,64.13.134.52,TCP,58,False,36050,10001,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.1349709999999997,172.16.0.8,64.13.134.52,TCP,58,False,36050,8292,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.135036,172.16.0.8,64.13.134.52,TCP,58,False,36050,55600,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.1351,172.16.0.8,64.13.134.52,TCP,58,False,36050,20005,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.135158,172.16.0.8,64.13.134.52,TCP,58,False,36050,1036,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.135234,172.16.0.8,64.13.134.52,TCP,58,False,36050,6106,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.135303,172.16.0.8,64.13.134.52,TCP,58,False,36050,7201,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.135374,172.16.0.8,64.13.134.52,TCP,58,False,36050,1053,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.13544,172.16.0.8,64.13.134.52,TCP,58,False,36050,32774,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.135504,172.16.0.8,64.13.134.52,TCP,58,False,36050,2998,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.135574,172.16.0.8,64.13.134.52,TCP,58,False,36050,2047,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.135639,172.16.0.8,64.13.134.52,TCP,58,False,36050,8200,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.135704,172.16.0.8,64.13.134.52,TCP,58,False,36050,888,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.135768,172.16.0.8,64.13.134.52,TCP,58,False,36050,34572,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.135832,172.16.0.8,64.13.134.52,TCP,58,False,36050,1201,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.1359,172.16.0.8,64.13.134.52,TCP,58,False,36050,9003,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.135964,172.16.0.8,64.13.134.52,TCP,58,False,36050,3367,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.136028,172.16.0.8,64.13.134.52,TCP,58,False,36050,2196,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.1360919999999997,172.16.0.8,64.13.134.52,TCP,58,False,36050,2121,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.136157,172.16.0.8,64.13.134.52,TCP,58,False,36050,5850,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.1362240000000003,172.16.0.8,64.13.134.52,TCP,58,False,36050,7512,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.136288,172.16.0.8,64.13.134.52,TCP,58,False,36050,1096,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.180316,172.16.0.8,64.13.134.52,TCP,58,False,36051,9220,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.180386,172.16.0.8,64.13.134.52,TCP,58,False,36051,1169,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.1804509999999997,172.16.0.8,64.13.134.52,TCP,58,False,36051,10566,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.180516,172.16.0.8,64.13.134.52,TCP,58,False,36051,1761,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.180581,172.16.0.8,64.13.134.52,TCP,58,False,36051,3,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.180646,172.16.0.8,64.13.134.52,TCP,58,False,36051,1322,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.18071,172.16.0.8,64.13.134.52,TCP,58,False,36051,8193,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.180778,172.16.0.8,64.13.134.52,TCP,58,False,36051,4567,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.1808419999999997,172.16.0.8,64.13.134.52,TCP,58,False,36051,20031,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.180907,172.16.0.8,64.13.134.52,TCP,58,False,36051,10000,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.180971,172.16.0.8,64.13.134.52,TCP,58,False,36051,9418,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.181036,172.16.0.8,64.13.134.52,TCP,58,False,36051,1719,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.181104,172.16.0.8,64.13.134.52,TCP,58,False,36051,2288,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.1811689999999997,172.16.0.8,64.13.134.52,TCP,58,False,36051,5906,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.181241,172.16.0.8,64.13.134.52,TCP,58,False,36050,7100,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.181306,172.16.0.8,64.13.134.52,TCP,58,False,36050,3851,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.1813700000000003,172.16.0.8,64.13.134.52,TCP,58,False,36050,10180,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.181435,172.16.0.8,64.13.134.52,TCP,58,False,36050,7001,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.181499,172.16.0.8,64.13.134.52,TCP,58,False,36050,4449,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.181563,172.16.0.8,64.13.134.52,TCP,58,False,36050,54328,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.181628,172.16.0.8,64.13.134.52,TCP,58,False,36050,83,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.181692,172.16.0.8,64.13.134.52,TCP,58,False,36050,1309,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.1817509999999998,172.16.0.8,64.13.134.52,TCP,58,False,36050,8009,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.1818150000000003,172.16.0.8,64.13.134.52,TCP,58,False,36050,4343,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.181881,172.16.0.8,64.13.134.52,TCP,58,False,36050,9050,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.187263,64.13.134.52,172.16.0.8,TCP,60,True,80,36050,"[SYN,ACK]",Seq=0Ack=1,Win=5840,Len=0,MSS=1380,
3.240332,172.16.0.8,64.13.134.52,TCP,58,False,36050,3905,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.2404189999999997,172.16.0.8,64.13.134.52,TCP,58,False,36050,7625,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.240488,172.16.0.8,64.13.134.52,TCP,58,False,36050,10004,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.240553,172.16.0.8,64.13.134.52,TCP,58,False,36050,6779,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.240617,172.16.0.8,64.13.134.52,TCP,58,False,36050,5999,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.240682,172.16.0.8,64.13.134.52,TCP,58,False,36050,5810,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.240751,172.16.0.8,64.13.134.52,TCP,58,False,36050,9101,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.240815,172.16.0.8,64.13.134.52,TCP,58,False,36050,749,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.2408799999999998,172.16.0.8,64.13.134.52,TCP,58,False,36050,1301,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.240945,172.16.0.8,64.13.134.52,TCP,58,False,36050,8002,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.241009,172.16.0.8,64.13.134.52,TCP,58,False,36050,8099,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.241079,172.16.0.8,64.13.134.52,TCP,58,False,36050,3030,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.241144,172.16.0.8,64.13.134.52,TCP,58,False,36050,1031,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.2412080000000003,172.16.0.8,64.13.134.52,TCP,58,False,36050,2048,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.241273,172.16.0.8,64.13.134.52,TCP,58,False,36050,6547,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.242804,172.16.0.8,64.13.134.52,TCP,58,False,36051,1036,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.242876,172.16.0.8,64.13.134.52,TCP,58,False,36051,20005,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.2429419999999998,172.16.0.8,64.13.134.52,TCP,58,False,36051,55600,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.2430060000000003,172.16.0.8,64.13.134.52,TCP,58,False,36051,8292,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.243071,172.16.0.8,64.13.134.52,TCP,58,False,36051,10001,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.243137,172.16.0.8,64.13.134.52,TCP,58,False,36051,1009,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.243201,172.16.0.8,64.13.134.52,TCP,58,False,36051,1455,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.24327,172.16.0.8,64.13.134.52,TCP,58,False,36051,9091,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.243334,172.16.0.8,64.13.134.52,TCP,58,False,36051,1216,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.2434130000000003,172.16.0.8,64.13.134.52,TCP,58,False,36051,2126,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.24348,172.16.0.8,64.13.134.52,TCP,58,False,36051,1277,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.243545,172.16.0.8,64.13.134.52,TCP,58,False,36051,5988,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.243617,172.16.0.8,64.13.134.52,TCP,58,False,36051,1058,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.243682,172.16.0.8,64.13.134.52,TCP,58,False,36051,1248,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.243746,172.16.0.8,64.13.134.52,TCP,58,False,36051,9009,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.243811,172.16.0.8,64.13.134.52,TCP,58,False,36051,1185,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.2438759999999998,172.16.0.8,64.13.134.52,TCP,58,False,36051,65129,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.2439430000000002,172.16.0.8,64.13.134.52,TCP,58,False,36051,212,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.2465740000000003,172.16.0.8,64.13.134.52,TCP,58,False,36051,1096,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.2466369999999998,172.16.0.8,64.13.134.52,TCP,58,False,36051,7512,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.246702,172.16.0.8,64.13.134.52,TCP,58,False,36051,5850,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.2467669999999997,172.16.0.8,64.13.134.52,TCP,58,False,36051,2121,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.246832,172.16.0.8,64.13.134.52,TCP,58,False,36051,2196,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.246897,172.16.0.8,64.13.134.52,TCP,58,False,36051,3367,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.246962,172.16.0.8,64.13.134.52,TCP,58,False,36051,9003,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.247028,172.16.0.8,64.13.134.52,TCP,58,False,36051,1201,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.247093,172.16.0.8,64.13.134.52,TCP,58,False,36051,34572,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.24716,172.16.0.8,64.13.134.52,TCP,58,False,36051,888,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.247224,172.16.0.8,64.13.134.52,TCP,58,False,36051,8200,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.247289,172.16.0.8,64.13.134.52,TCP,58,False,36051,2047,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.247359,172.16.0.8,64.13.134.52,TCP,58,False,36051,2998,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.247424,172.16.0.8,64.13.134.52,TCP,58,False,36051,32774,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.247489,172.16.0.8,64.13.134.52,TCP,58,False,36051,1053,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.247554,172.16.0.8,64.13.134.52,TCP,58,False,36051,7201,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.247618,172.16.0.8,64.13.134.52,TCP,58,False,36051,6106,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.2903269999999996,172.16.0.8,64.13.134.52,TCP,58,False,36051,9050,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.2903879999999996,172.16.0.8,64.13.134.52,TCP,58,False,36051,4343,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.2904519999999997,172.16.0.8,64.13.134.52,TCP,58,False,36051,8009,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.290517,172.16.0.8,64.13.134.52,TCP,58,False,36051,1309,[SYN],Seq=0,Win=1024,Len=0,MSS=1460,
3.290581,172.16.0.8,64.13.134.52,TCP,58,False,36051,83,[SYN],Seq=0,Win=3072,Len=0,MSS=1460,
3.2906459999999997,172.16.0.8,64.13.134.52,TCP,58,False,36051,54328,[SYN],Seq=0,Win=2048,Len=0,MSS=1460,
3.290711,172.16.0.8,64.13.134.52,TCP,58,False,36051,4449,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
3.290778,172.16.0.8,64.13.134.52,TCP,58,False,36051,7001,[SYN],Seq=0,Win=4096,Len=0,MSS=1460,
